gt_latex,pr_latex,pron,audio_path
"We use a temperature range of $0.2-8$ MK divided into 20 evenly spaced logarithmic temperature bins because we find that in this interval, the resulting solutions are well constrained by the AIA temperature sensitivity, and the range is wide enough for the quiet-Sun regions under study."," We use a temperature range of $0.2-8$ keV/20 logarithmic temperature bins because we find that in this interval the resulting solutions are well constrained by the X-ray temperature sensitivity, and the range is wide enough for the quiet sun regions under study.","We use a temperature range of <formula_start>zero point two to eight<formula_end> megakelvin divided into 20 evenly spaced logarithmic temperature bins because we find that in this interval, the resulting solutions are well constrained by the AIA temperature sensitivity, and the range is wide enough for the quiet-Sun regions under study.",wav_path
"We use a temperature range of $0.2-8$ MK divided into 20 evenly spaced logarithmic temperature bins because we find that in this interval, the resulting solutions are well constrained by the AIA temperature sensitivity, and the range is wide enough for the quiet-Sun regions under study.", We use a temperature range of $0.2-8$~K/bin because we find that in this interval the resulting solutions are well constrained by the H$\alpha$ temperature sensitivity and the range is wide enough for the quiet sun regions under study.,"We use a temperature range of <formula_start>zero point two to eight<formula_end> megakelvin divided into 20 evenly spaced logarithmic temperature bins because we find that in this interval, the resulting solutions are well constrained by the AIA temperature sensitivity, and the range is wide enough for the quiet-Sun regions under study.",wav_path
"We use a temperature range of $0.2-8$ MK divided into 20 evenly spaced logarithmic temperature bins because we find that in this interval, the resulting solutions are well constrained by the AIA temperature sensitivity, and the range is wide enough for the quiet-Sun regions under study."," We use a temperature range of $0.28$--$8.0$~K, divided into twenty evenly spaced logarithmic temperature bins, because we find that in this interval the resulting solutions are well constrained by the H$\alpha$ temperature sensitivity, and the range is wide enough for the quiet sun regions under study.","We use a temperature range of <formula_start>0.2 to 8<formula_end> megakelvin divided into 20 evenly spaced logarithmic temperature bins because we find that in this interval, the resulting solutions are well constrained by the AIA temperature sensitivity, and the range is wide enough for the quiet-Sun regions under study.",wav_path
"Since $\sqrt{s}\geq\\2$, $av^{0}\omega.(\hat{v}-\hat{u})$ tends to zero as $t$ goes to $+\infty$."," Since $\sqrt{s}\ge\\2$, $a_{v}^{0}\omega\cdot(\hat{v}-\hat{u})$ tends to zero as $t$ goes to $2$+$\infty$.","Since the square root of s is greater than or equal to 2, a v superscript 0 omega dot open parenthesis v hat minus u hat close parenthesis tends to zero as t goes to plus infinity.",wav_path
"Since $\sqrt{s}\geq\\2$, $av^{0}\omega.(\hat{v}-\hat{u})$ tends to zero as $t$ goes to $+\infty$."," Since $\sqrt{s}\ge\\2$, $A_{v}^{0}\omega\cdot(\hat{v}-\hat{u})$ tends to $0$ as $\chi$ goes to $+\infty$.","Since <formula_start>the square root of s is greater than or equal to 2<formula_end>, <formula_start>a v superscript 0 omega dot open parenthesis v hat minus u hat close parenthesis<formula_end> tends to zero as <formula_start>t<formula_end> goes to <formula_start>plus infinity<formula_end>.",wav_path
"Since $\sqrt{s}\geq\\2$, $av^{0}\omega.(\hat{v}-\hat{u})$ tends to zero as $t$ goes to $+\infty$."," Since $\sqrt{s}\geq\\2aV^{0}\omega_{0}$, the difference between $\widehat{v}$ and $\widehat{u}$ tends to zero as $t$ tends to positive infinity.","Since <formula_start>square root of s is at least 2<formula_end>, <formula_start>a times v to the power of zero times omega dot the difference of v hat and u hat<formula_end> tends to zero as <formula_start>t<formula_end> approaches <formula_start>positive infinity<formula_end>.",wav_path
"Since $\sqrt{s}\geq\\2$, $av^{0}\omega.(\hat{v}-\hat{u})$ tends to zero as $t$ goes to $+\infty$."," Since $\sqrt{s}\geq\\2aV^{0}\omega^{*}\left(\widehat{\hat{v}}-\widehat{\hat{u}}\right)\rightarrow\\0$ as $t\rightarrow+\infty$,","Since <formula_start>square root of s is at least 2<formula_end>, <formula_start>a times v to the power of zero times omega dot the difference of v hat and u hat<formula_end> tends to zero as <formula_start>t<formula_end> approaches <formula_start>positive infinity<formula_end>.",wav_path
"Since $\sqrt{s}\geq\\2$, $av^{0}\omega.(\hat{v}-\hat{u})$ tends to zero as $t$ goes to $+\infty$."," Since $\sqrt{s}\ge\\2$, we have $A_{v}^{\omega}(\widehat{v}-\widehat{u})\to\\0$ as $t\to+\infty$.","Since <formula_start>the square root of s is greater than or equal to 2<formula_end>, <formula_start>a v superscript 0 omega dot open parenthesis v hat minus u hat close parenthesis<formula_end> tends to zero as <formula_start>t<formula_end> goes to <formula_start>plus infinity<formula_end>.",wav_path
"Since $\sqrt{s}\geq\\2$, $av^{0}\omega.(\hat{v}-\hat{u})$ tends to zero as $t$ goes to $+\infty$."," Since $\sqrt{s}\ge\\2$, we have $A_{v}^{0}\omega(\widehat{v}-\widehat{u})\to\\0$ as $t\to+\infty$.","Since the square root of s is greater than or equal to 2, a v superscript 0 omega dot open parenthesis v hat minus u hat close parenthesis tends to zero as t goes to plus infinity.",wav_path
"Since $\sqrt{s}\geq\\2$, $av^{0}\omega.(\hat{v}-\hat{u})$ tends to zero as $t$ goes to $+\infty$."," Since $\sqrt{s}\ge\\2$, a $v^{0}(\omega_{0}(t-\widehat{t}))\to\\0$ as $t\to+\infty$.","Since <formula_start>the square root of s is greater than or equal to 2<formula_end>, <formula_start>a v superscript 0 omega dot open parenthesis v hat minus u hat close parenthesis<formula_end> tends to zero as <formula_start>t<formula_end> goes to <formula_start>plus infinity<formula_end>.",wav_path
"Since $\sqrt{s}\geq\\2$, $av^{0}\omega.(\hat{v}-\hat{u})$ tends to zero as $t$ goes to $+\infty$.", Then $\sqrt{s}\geq\\aV^{0}\omega_{D}(\widehat{\hat{v}}-\hat{\hat{u}})\rightarrow\\0$ as $t\rightarrow+\infty$.,"Since <formula_start>square root of s is at least 2<formula_end>, <formula_start>a times v to the power of zero times omega dot the difference of v hat and u hat<formula_end> tends to zero as <formula_start>t<formula_end> approaches <formula_start>positive infinity<formula_end>.",wav_path
"Other input parameters, such as $a_{1,j},b_{0,j}$, cannot be reused and so they are stored in the slower global memory, but we utilized the efficient coalesced memory access feature."," Other input parameters such as $a_{1,j},b_{0,j}$ cannot be reused and so they are stored in the slower global memory, but we utilize the efficient cache memory access feature~.","Other input parameters, such as a sub 1 j, b sub 0 j, cannot be reused and so they are stored in the slower global memory, but we utilized the efficient coalesced memory access feature.",wav_path
"Other input parameters, such as $a_{1,j},b_{0,j}$, cannot be reused and so they are stored in the slower global memory, but we utilized the efficient coalesced memory access feature."," Other input parameters such as $A_{1,j}$,$B_{0,j}$ cannot be reused and so they are stored in the slower global memory but we utilized the efficient Coalesced Memory Access feature~.","Other input parameters, such as a sub 1 j, b sub 0 j, cannot be reused and so they are stored in the slower global memory, but we utilized the efficient coalesced memory access feature.",wav_path
Equation 4 forces $r$ to be small., Equation for forces are too small.,Equation 4 forces r to be small.,wav_path
Equation 4 forces $r$ to be small., Equation () forces $r$ to be small.,Equation 4 forces r to be small.,wav_path
Equation 4 forces $r$ to be small., Equation  forces $r$ to be small.,Equation 4 forces <formula_start>the variable r<formula_end> to be small.,wav_path
Equation 4 forces $r$ to be small., Equation for forces $r$ to be small.,Equation 4 forces <formula_start>r<formula_end> to be small.,wav_path
Equation 4 forces $r$ to be small., Equation () forces $R$ to be small.,Equation 4 forces <formula_start>r<formula_end> to be small.,wav_path
Equation 4 forces $r$ to be small., Equation () forces $r$ to be small.,Equation 4 forces <formula_start>the variable r<formula_end> to be small.,wav_path
Equation 4 forces $r$ to be small., Equation () for $r$ to be small.,Equation 4 forces <formula_start>the variable r<formula_end> to be small.,wav_path
Equation 4 forces $r$ to be small., Equation  for forces $r$ to be small.,Equation 4 forces <formula_start>r<formula_end> to be small.,wav_path
"As in the point-to-point setting, $w=<w^{n}>_{1}^{\infty}\in\mathbb\\A$ for some set $\mathbb\\A$ with input spaces $\mathbb\\X_{ij}$ and output spaces $\mathbb\\Y_{ij}$."," As in the point-to-point setting, $W=(W_{n})_{n=1}^{\infty}\in\mathbb\\A$ for some set $\mathbb\\A$ with input spaces $\mathcal\\X_{ij}$ and output space $\mathcal\\Y_{ij}$.","As in the point-to-point setting, w equals the sequence of w upper n from 1 to infinity belongs to set script A for some set script A with input spaces script X sub ij and output spaces script Y sub ij.",wav_path
"As in the point-to-point setting, $w=<w^{n}>_{1}^{\infty}\in\mathbb\\A$ for some set $\mathbb\\A$ with input spaces $\mathbb\\X_{ij}$ and output spaces $\mathbb\\Y_{ij}$."," As in the point-to-point setting, $W=[w_{1},\ldots,w_{n}]\in\mathbb\\A$ for some set $\mathbb\\A$ with input spaces $\mathcal\\X_{ij}$ and output spaces $\mathcal\\Y_{ij}$.","As in the point-to-point setting, w equals the sequence of w upper n from 1 to infinity belongs to set script A for some set script A with input spaces script X sub ij and output spaces script Y sub ij.",wav_path
Guided filtering also improved a bit to $19.2$ with $r=7$ and $\varepsilon=52$., Guided filtering also improved a bit to $19.2$ (with $R=7$ and $\epsilon=52$).,Guided filtering also improved a bit to <formula_start>nineteen point two<formula_end> with <formula_start>r is seven<formula_end> and <formula_start>epsilon is fifty two<formula_end>.,wav_path
Guided filtering also improved a bit to $19.2$ with $r=7$ and $\varepsilon=52$., Guided filtering also improved a bit to $19.2$ (with $R=7$ and $\epsilon=52$).,Guided filtering also improved a bit to <formula_start>nineteen point two<formula_end> with <formula_start>r equals seven<formula_end> and <formula_start>epsilon equals fifty two<formula_end>.,wav_path
Guided filtering also improved a bit to $19.2$ with $r=7$ and $\varepsilon=52$., Guided filtering also improved a bit to $N=19.2$ with $R=7$ and $\epsilon=52$.,Guided filtering also improved a bit to <formula_start>nineteen point two<formula_end> with <formula_start>r equals seven<formula_end> and <formula_start>epsilon equals fifty two<formula_end>.,wav_path
Guided filtering also improved a bit to $19.2$ with $r=7$ and $\varepsilon=52$., Guided filtering also improved a bit to $19.2$ ($7$ dB) with $\epsilon=52$.,Guided filtering also improved a bit to <formula_start>nineteen point two<formula_end> with <formula_start>r is seven<formula_end> and <formula_start>epsilon is fifty two<formula_end>.,wav_path
Guided filtering also improved a bit to $19.2$ with $r=7$ and $\varepsilon=52$., Guided filtering also improved a bit to $19.2$ (with $R=7$ and $\epsilon=52$).,Guided filtering also improved a bit to nineteen point two with r equals seven and epsilon equals fifty two.,wav_path
